Elevation,avg_hillshade,Soil_Type,Area,Forest_Cover
2881.0,218.0,Soil_Type11,Comanche Peak,Lodgepole Pine
3271.0,185.33333333333334,Soil_Type24,Comanche Peak,Spruce/Fir
2939.0,202.33333333333334,Soil_Type23,Comanche Peak,Lodgepole Pine
3297.0,238.0,Soil_Type29,Rawah,Spruce/Fir
2933.0,181.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3333.0,171.5,Soil_Type29,Rawah,Lodgepole Pine
3094.0,171.0,Soil_Type22,Comanche Peak,Spruce/Fir
2416.0,168.0,Soil_Type10,Comanche Peak,Ponderosa Pine
2910.0,230.0,Soil_Type32,Comanche Peak,Aspen
2980.0,206.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
2885.0,197.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2958.0,241.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2828.0,193.0,Soil_Type23,Rawah,Spruce/Fir
2610.0,194.33333333333334,Soil_Type16,Rawah,Lodgepole Pine
2007.0,163.5,Soil_Type6,Cache la Poudre,Ponderosa Pine
2741.0,190.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
2860.0,165.66666666666666,Soil_Type30,Rawah,Aspen
3091.0,229.0,Soil_Type23,Rawah,Lodgepole Pine
2985.0,195.0,Soil_Type30,Rawah,Lodgepole Pine
3065.0,213.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2419.0,178.0,Soil_Type4,Cache la Poudre,Ponderosa Pine
2475.0,153.33333333333334,Soil_Type4,Comanche Peak,Ponderosa Pine
2601.0,211.33333333333334,Soil_Type2,Comanche Peak,Ponderosa Pine
2755.0,183.5,Soil_Type31,Comanche Peak,Lodgepole Pine
2959.0,166.5,Soil_Type29,Rawah,Lodgepole Pine
2854.0,208.0,Soil_Type29,Rawah,Spruce/Fir
3062.0,184.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2762.0,186.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2657.0,206.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2900.0,174.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3208.0,220.5,Soil_Type24,Comanche Peak,Spruce/Fir
2968.0,179.0,Soil_Type29,Rawah,Lodgepole Pine
3230.0,203.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
3272.0,176.0,Soil_Type39,Rawah,Spruce/Fir
3208.0,143.0,Soil_Type33,Comanche Peak,Spruce/Fir
2970.0,188.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2365.0,180.66666666666666,Soil_Type10,Cache la Poudre,Ponderosa Pine
3218.0,203.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
2820.0,204.0,Soil_Type30,Rawah,Lodgepole Pine
3297.0,185.0,Soil_Type23,Neota,Lodgepole Pine
3057.0,170.0,Soil_Type24,Comanche Peak,Spruce/Fir
2127.0,109.5,Soil_Type5,Cache la Poudre,Ponderosa Pine
3031.0,194.0,Soil_Type29,Rawah,Lodgepole Pine
3015.0,193.66666666666666,Soil_Type31,Comanche Peak,Lodgepole Pine
2954.0,191.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
2527.0,240.0,Soil_Type18,Rawah,Lodgepole Pine
3073.0,208.0,Soil_Type22,Rawah,Lodgepole Pine
2598.0,169.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2698.0,171.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3021.0,212.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2770.0,198.66666666666666,Soil_Type12,Rawah,Lodgepole Pine
3267.0,169.33333333333334,Soil_Type39,Neota,Spruce/Fir
2643.0,186.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
3324.0,218.0,Soil_Type23,Rawah,Spruce/Fir
2866.0,192.66666666666666,Soil_Type11,Comanche Peak,Lodgepole Pine
3378.0,172.5,Soil_Type38,Rawah,Spruce/Fir
2669.0,181.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2493.0,180.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
2514.0,176.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
3098.0,216.5,Soil_Type23,Comanche Peak,Spruce/Fir
2132.0,150.66666666666666,Soil_Type10,Cache la Poudre,Douglas-fir
2153.0,220.0,Soil_Type3,Cache la Poudre,Ponderosa Pine
2890.0,208.33333333333334,Soil_Type19,Rawah,Lodgepole Pine
3175.0,205.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
3047.0,198.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
3175.0,200.33333333333334,Soil_Type23,Rawah,Spruce/Fir
3193.0,209.5,Soil_Type23,Comanche Peak,Spruce/Fir
2736.0,198.0,Soil_Type16,Rawah,Spruce/Fir
3122.0,212.5,Soil_Type24,Rawah,Spruce/Fir
2909.0,201.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3273.0,206.0,Soil_Type24,Neota,Spruce/Fir
3305.0,103.0,Soil_Type23,Comanche Peak,Krummholz
6704.0,222.5,Soil_Type23,Comanche Peak,Lodgepole Pine
2757.0,210.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3099.0,241.0,Soil_Type22,Rawah,Spruce/Fir
3096.0,196.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
3009.0,168.5,Soil_Type33,Comanche Peak,Spruce/Fir
3249.0,183.5,Soil_Type38,Rawah,Spruce/Fir
3053.0,237.0,Soil_Type22,Rawah,Spruce/Fir
2991.0,184.0,Soil_Type29,Rawah,Spruce/Fir
2937.0,191.33333333333334,Soil_Type30,Rawah,Spruce/Fir
2991.0,208.5,Soil_Type22,Neota,Lodgepole Pine
2481.0,201.33333333333334,Soil_Type10,Cache la Poudre,Ponderosa Pine
2299.0,218.0,Soil_Type2,Cache la Poudre,Ponderosa Pine
2845.0,193.66666666666666,Soil_Type31,Comanche Peak,Lodgepole Pine
3004.0,171.0,Soil_Type32,Comanche Peak,Spruce/Fir
2528.0,219.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3065.0,205.0,Soil_Type22,Comanche Peak,Spruce/Fir
2428.0,223.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3219.0,167.5,Soil_Type40,Comanche Peak,Krummholz
2956.0,212.0,Soil_Type33,Comanche Peak,Spruce/Fir
3021.0,195.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2933.0,237.5,Soil_Type29,Rawah,Lodgepole Pine
2938.0,137.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
3068.0,193.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
3226.0,203.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2828.0,180.0,Soil_Type23,Rawah,Lodgepole Pine
2692.0,214.5,Soil_Type12,Rawah,Lodgepole Pine
2859.0,232.0,Soil_Type12,Rawah,Lodgepole Pine
2879.0,194.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
3369.0,209.0,Soil_Type32,Comanche Peak,Spruce/Fir
2840.0,238.0,Soil_Type13,Comanche Peak,Aspen
3082.0,215.5,Soil_Type32,Comanche Peak,Spruce/Fir
2968.0,189.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2874.0,224.0,Soil_Type29,Rawah,Spruce/Fir
3057.0,172.0,Soil_Type29,Rawah,Lodgepole Pine
3189.0,200.66666666666666,Soil_Type32,Neota,Spruce/Fir
2812.0,217.0,Soil_Type33,Comanche Peak,Douglas-fir
3079.0,234.5,Soil_Type23,Comanche Peak,Spruce/Fir
3253.0,234.5,Soil_Type38,Rawah,Spruce/Fir
2522.0,191.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
3078.0,143.0,Soil_Type23,Neota,Lodgepole Pine
2515.0,195.0,Soil_Type18,Rawah,Lodgepole Pine
3070.0,211.5,Soil_Type20,Rawah,Lodgepole Pine
2633.0,206.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2978.0,223.0,Soil_Type30,Rawah,Lodgepole Pine
2984.0,191.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3001.0,188.5,Soil_Type23,Comanche Peak,Spruce/Fir
2842.0,204.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
2445.0,157.5,Soil_Type2,Comanche Peak,Ponderosa Pine
6704.0,189.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2949.0,140.5,Soil_Type34,Comanche Peak,Lodgepole Pine
3133.0,210.0,Soil_Type22,Rawah,Spruce/Fir
3011.0,166.0,Soil_Type12,Rawah,Lodgepole Pine
3184.0,141.5,Soil_Type22,Rawah,Spruce/Fir
2718.0,203.33333333333334,Soil_Type23,Rawah,Lodgepole Pine
3149.0,180.0,Soil_Type29,Rawah,Lodgepole Pine
2330.0,177.0,Soil_Type10,Cache la Poudre,Cottonwood/Willow
2954.0,173.5,Soil_Type29,Rawah,Lodgepole Pine
3001.0,170.0,Soil_Type30,Rawah,Lodgepole Pine
2755.0,166.5,Soil_Type12,Rawah,Lodgepole Pine
3041.0,171.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3183.0,239.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2785.0,208.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3322.0,221.5,Soil_Type35,Rawah,Spruce/Fir
2856.0,206.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
3356.0,231.0,Soil_Type35,Comanche Peak,Krummholz
3052.0,236.0,Soil_Type32,Comanche Peak,Spruce/Fir
2626.0,196.0,Soil_Type2,Comanche Peak,Douglas-fir
6704.0,197.0,Soil_Type40,Rawah,Spruce/Fir
2832.0,218.0,Soil_Type29,Rawah,Lodgepole Pine
2449.0,236.5,Soil_Type4,Comanche Peak,Ponderosa Pine
3296.0,235.0,Soil_Type33,Comanche Peak,Spruce/Fir
3156.0,218.5,Soil_Type29,Rawah,Lodgepole Pine
3580.0,193.5,Soil_Type40,Neota,Krummholz
3008.0,235.5,Soil_Type30,Rawah,Lodgepole Pine
2210.0,236.0,Soil_Type4,Cache la Poudre,Cottonwood/Willow
3215.0,220.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3366.0,204.0,Soil_Type39,Rawah,Krummholz
3025.0,198.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2914.0,188.33333333333334,Soil_Type33,Comanche Peak,Lodgepole Pine
3201.0,194.33333333333334,Soil_Type29,Rawah,Spruce/Fir
3163.0,172.0,Soil_Type23,Neota,Lodgepole Pine
2584.0,172.5,Soil_Type29,Rawah,Lodgepole Pine
3179.0,201.0,Soil_Type32,Comanche Peak,Spruce/Fir
2526.0,194.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
3265.0,237.0,Soil_Type38,Rawah,Spruce/Fir
3174.0,203.33333333333334,Soil_Type22,Comanche Peak,Spruce/Fir
2800.0,233.5,Soil_Type13,Comanche Peak,Lodgepole Pine
2916.0,233.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2798.0,192.5,Soil_Type33,Comanche Peak,Lodgepole Pine
2757.0,226.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2878.0,209.33333333333334,Soil_Type4,Comanche Peak,Aspen
3299.0,175.5,Soil_Type40,Rawah,Spruce/Fir
2727.0,185.0,Soil_Type11,Comanche Peak,Aspen
3071.0,202.0,Soil_Type23,Neota,Spruce/Fir
3122.0,182.5,Soil_Type24,Comanche Peak,Spruce/Fir
2237.0,144.0,Soil_Type10,Cache la Poudre,Douglas-fir
3382.0,212.33333333333334,Soil_Type38,Comanche Peak,Spruce/Fir
2703.0,192.66666666666666,Soil_Type12,Rawah,Spruce/Fir
3220.0,158.5,Soil_Type32,Neota,Lodgepole Pine
6704.0,159.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2539.0,225.0,Soil_Type18,Rawah,Lodgepole Pine
3103.0,228.5,Soil_Type23,Rawah,Spruce/Fir
3098.0,209.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3141.0,191.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2803.0,235.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2715.0,191.33333333333334,Soil_Type31,Comanche Peak,Aspen
2977.0,190.0,Soil_Type23,Comanche Peak,Lodgepole Pine
3097.0,230.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3329.0,178.66666666666666,Soil_Type24,Neota,Spruce/Fir
3058.0,218.0,Soil_Type32,Comanche Peak,Spruce/Fir
3403.0,181.5,Soil_Type40,Comanche Peak,Spruce/Fir
3036.0,173.5,Soil_Type29,Rawah,Lodgepole Pine
2949.0,232.5,Soil_Type29,Rawah,Lodgepole Pine
3120.0,144.0,Soil_Type23,Comanche Peak,Lodgepole Pine
3175.0,174.0,Soil_Type39,Rawah,Spruce/Fir
3246.0,207.66666666666666,Soil_Type22,Comanche Peak,Spruce/Fir
3275.0,211.33333333333334,Soil_Type32,Neota,Spruce/Fir
3082.0,191.0,Soil_Type30,Rawah,Spruce/Fir
3004.0,230.0,Soil_Type29,Rawah,Lodgepole Pine
2410.0,180.0,Soil_Type10,Comanche Peak,Douglas-fir
3297.0,227.5,Soil_Type32,Neota,Lodgepole Pine
2992.0,185.0,Soil_Type29,Rawah,Lodgepole Pine
3150.0,212.5,Soil_Type23,Rawah,Lodgepole Pine
6704.0,158.0,Soil_Type29,Rawah,Spruce/Fir
3276.0,164.0,Soil_Type29,Rawah,Lodgepole Pine
2556.0,187.0,Soil_Type28,Comanche Peak,Lodgepole Pine
3021.0,236.0,Soil_Type12,Rawah,Lodgepole Pine
2837.0,183.5,Soil_Type13,Comanche Peak,Spruce/Fir
2756.0,194.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
3065.0,212.33333333333334,Soil_Type34,Comanche Peak,Lodgepole Pine
3334.0,150.0,Soil_Type39,Rawah,Spruce/Fir
2380.0,218.0,Soil_Type10,Cache la Poudre,Douglas-fir
3014.0,215.0,Soil_Type29,Rawah,Spruce/Fir
3147.0,207.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3233.0,191.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
2644.0,205.66666666666666,Soil_Type2,Comanche Peak,Ponderosa Pine
2804.0,215.0,Soil_Type12,Rawah,Lodgepole Pine
2869.0,161.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
3397.0,201.5,Soil_Type32,Comanche Peak,Spruce/Fir
2557.0,161.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2275.0,177.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
3191.0,236.5,Soil_Type33,Comanche Peak,Spruce/Fir
2427.0,181.0,Soil_Type5,Cache la Poudre,Ponderosa Pine
6704.0,175.5,Soil_Type23,Comanche Peak,Lodgepole Pine
3152.0,185.5,Soil_Type29,Rawah,Spruce/Fir
2948.0,194.0,Soil_Type29,Rawah,Lodgepole Pine
3391.0,181.0,Soil_Type40,Comanche Peak,Krummholz
2445.0,210.66666666666666,Soil_Type11,Cache la Poudre,Ponderosa Pine
2990.0,188.66666666666666,Soil_Type24,Comanche Peak,Lodgepole Pine
3005.0,209.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3405.0,174.33333333333334,Soil_Type39,Rawah,Krummholz
3080.0,201.0,Soil_Type29,Rawah,Lodgepole Pine
3142.0,211.0,Soil_Type29,Rawah,Spruce/Fir
2643.0,165.0,Soil_Type24,Comanche Peak,Lodgepole Pine
3054.0,225.0,Soil_Type23,Rawah,Spruce/Fir
3182.0,177.5,Soil_Type33,Neota,Spruce/Fir
2960.0,206.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2901.0,222.0,Soil_Type23,Rawah,Lodgepole Pine
3089.0,165.0,Soil_Type33,Comanche Peak,Spruce/Fir
2922.0,226.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2526.0,211.0,Soil_Type4,Comanche Peak,Douglas-fir
3231.0,204.0,Soil_Type31,Comanche Peak,Spruce/Fir
3184.0,196.66666666666666,Soil_Type23,Neota,Spruce/Fir
3184.0,178.5,Soil_Type31,Comanche Peak,Spruce/Fir
2626.0,204.5,Soil_Type4,Comanche Peak,Ponderosa Pine
3302.0,175.0,Soil_Type38,Comanche Peak,Spruce/Fir
2551.0,176.0,Soil_Type9,Rawah,Lodgepole Pine
2659.0,240.0,Soil_Type28,Comanche Peak,Lodgepole Pine
3158.0,204.0,Soil_Type23,Comanche Peak,Spruce/Fir
2995.0,185.5,Soil_Type29,Rawah,Lodgepole Pine
2735.0,204.0,Soil_Type12,Rawah,Lodgepole Pine
2357.0,179.66666666666666,Soil_Type1,Cache la Poudre,Ponderosa Pine
2913.0,189.33333333333334,Soil_Type22,Rawah,Spruce/Fir
3092.0,179.0,Soil_Type23,Rawah,Spruce/Fir
3321.0,209.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
3420.0,203.0,Soil_Type39,Rawah,Spruce/Fir
2952.0,211.5,Soil_Type31,Comanche Peak,Lodgepole Pine
3308.0,235.5,Soil_Type32,Comanche Peak,Spruce/Fir
2280.0,199.66666666666666,Soil_Type17,Cache la Poudre,Douglas-fir
2906.0,227.0,Soil_Type29,Rawah,Lodgepole Pine
2933.0,164.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2350.0,157.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
2968.0,184.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
3368.0,203.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2961.0,151.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2949.0,183.0,Soil_Type12,Rawah,Lodgepole Pine
1986.0,167.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3200.0,208.0,Soil_Type22,Rawah,Spruce/Fir
3188.0,171.0,Soil_Type22,Rawah,Spruce/Fir
3207.0,247.0,Soil_Type39,Rawah,Spruce/Fir
3093.0,169.0,Soil_Type23,Neota,Lodgepole Pine
2795.0,194.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3242.0,204.0,Soil_Type39,Rawah,Spruce/Fir
2543.0,211.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3010.0,184.5,Soil_Type23,Comanche Peak,Spruce/Fir
3314.0,205.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2852.0,205.0,Soil_Type13,Comanche Peak,Spruce/Fir
6704.0,198.66666666666666,Soil_Type23,Comanche Peak,Spruce/Fir
2375.0,159.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2719.0,166.0,Soil_Type29,Rawah,Lodgepole Pine
3016.0,183.0,Soil_Type29,Rawah,Lodgepole Pine
2986.0,200.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2636.0,225.0,Soil_Type17,Comanche Peak,Lodgepole Pine
3118.0,208.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3213.0,221.0,Soil_Type23,Neota,Spruce/Fir
3249.0,220.0,Soil_Type29,Rawah,Spruce/Fir
3121.0,233.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3204.0,232.5,Soil_Type40,Neota,Spruce/Fir
2574.0,102.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2111.0,218.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3307.0,190.0,Soil_Type39,Comanche Peak,Spruce/Fir
3021.0,151.0,Soil_Type29,Rawah,Lodgepole Pine
2545.0,162.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
3417.0,170.5,Soil_Type38,Comanche Peak,Krummholz
2927.0,174.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
3328.0,166.5,Soil_Type39,Rawah,Krummholz
3004.0,205.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2953.0,186.0,Soil_Type30,Rawah,Lodgepole Pine
2135.0,135.0,Soil_Type1,Cache la Poudre,Ponderosa Pine
2830.0,155.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3332.0,204.0,Soil_Type40,Comanche Peak,Krummholz
2021.0,75.0,Soil_Type5,Cache la Poudre,Ponderosa Pine
2821.0,213.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2092.0,160.0,Soil_Type14,Cache la Poudre,Cottonwood/Willow
3202.0,182.33333333333334,Soil_Type23,Rawah,Spruce/Fir
2819.0,176.0,Soil_Type23,Rawah,Spruce/Fir
2763.0,173.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2722.0,183.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2741.0,171.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
2197.0,140.0,Soil_Type1,Cache la Poudre,Ponderosa Pine
6704.0,198.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2907.0,222.0,Soil_Type29,Rawah,Lodgepole Pine
3354.0,212.0,Soil_Type22,Rawah,Spruce/Fir
3227.0,234.0,Soil_Type38,Rawah,Spruce/Fir
2954.0,216.5,Soil_Type29,Rawah,Lodgepole Pine
2864.0,206.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
2992.0,216.0,Soil_Type23,Rawah,Lodgepole Pine
2965.0,173.0,Soil_Type30,Rawah,Lodgepole Pine
3011.0,205.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2266.0,166.0,Soil_Type10,Cache la Poudre,Cottonwood/Willow
2180.0,237.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3061.0,177.0,Soil_Type32,Comanche Peak,Spruce/Fir
2424.0,214.5,Soil_Type6,Cache la Poudre,Ponderosa Pine
2668.0,187.33333333333334,Soil_Type11,Comanche Peak,Ponderosa Pine
2956.0,210.5,Soil_Type4,Comanche Peak,Lodgepole Pine
2838.0,147.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
3054.0,230.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2345.0,200.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
2896.0,196.0,Soil_Type11,Comanche Peak,Spruce/Fir
3357.0,197.0,Soil_Type35,Neota,Spruce/Fir
2834.0,192.0,Soil_Type26,Comanche Peak,Lodgepole Pine
3070.0,218.5,Soil_Type29,Rawah,Spruce/Fir
3030.0,192.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2178.0,58.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2527.0,220.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
2840.0,158.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3160.0,210.66666666666666,Soil_Type23,Comanche Peak,Lodgepole Pine
3098.0,214.5,Soil_Type29,Rawah,Lodgepole Pine
2772.0,192.0,Soil_Type32,Comanche Peak,Ponderosa Pine
3341.0,191.33333333333334,Soil_Type39,Comanche Peak,Krummholz
2505.0,246.0,Soil_Type3,Comanche Peak,Ponderosa Pine
3089.0,222.0,Soil_Type23,Rawah,Spruce/Fir
2161.0,238.0,Soil_Type2,Cache la Poudre,Ponderosa Pine
3189.0,172.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
3207.0,198.0,Soil_Type29,Rawah,Lodgepole Pine
3034.0,183.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
3454.0,249.0,Soil_Type38,Comanche Peak,Krummholz
2835.0,200.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2964.0,198.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2358.0,183.5,Soil_Type6,Cache la Poudre,Ponderosa Pine
2945.0,169.0,Soil_Type32,Comanche Peak,Lodgepole Pine
6704.0,205.66666666666666,Soil_Type2,Comanche Peak,Ponderosa Pine
2398.0,191.5,Soil_Type6,Cache la Poudre,Douglas-fir
2922.0,162.0,Soil_Type29,Rawah,Lodgepole Pine
3166.0,230.0,Soil_Type23,Neota,Spruce/Fir
2825.0,229.0,Soil_Type29,Rawah,Lodgepole Pine
3008.0,195.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
2613.0,193.0,Soil_Type11,Comanche Peak,Ponderosa Pine
2452.0,210.0,Soil_Type10,Comanche Peak,Douglas-fir
3259.0,185.5,Soil_Type40,Rawah,Spruce/Fir
2983.0,169.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2962.0,193.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3036.0,189.0,Soil_Type32,Comanche Peak,Spruce/Fir
2800.0,195.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2956.0,175.0,Soil_Type31,Comanche Peak,Lodgepole Pine
3078.0,178.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2949.0,212.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2768.0,206.66666666666666,Soil_Type10,Comanche Peak,Lodgepole Pine
2627.0,235.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2885.0,186.5,Soil_Type34,Comanche Peak,Lodgepole Pine
3096.0,208.0,Soil_Type22,Comanche Peak,Spruce/Fir
2488.0,211.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2934.0,165.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2994.0,209.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2279.0,188.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3271.0,191.0,Soil_Type29,Rawah,Lodgepole Pine
3150.0,172.0,Soil_Type29,Rawah,Spruce/Fir
3323.0,194.0,Soil_Type32,Comanche Peak,Spruce/Fir
6704.0,191.33333333333334,Soil_Type35,Comanche Peak,Krummholz
2234.0,216.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2394.0,180.66666666666666,Soil_Type10,Comanche Peak,Douglas-fir
2509.0,155.0,Soil_Type20,Rawah,Lodgepole Pine
3130.0,206.0,Soil_Type22,Rawah,Spruce/Fir
2560.0,230.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2678.0,229.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2470.0,182.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3228.0,225.5,Soil_Type23,Neota,Lodgepole Pine
3213.0,227.5,Soil_Type39,Comanche Peak,Spruce/Fir
2913.0,184.0,Soil_Type22,Rawah,Lodgepole Pine
2834.0,190.5,Soil_Type29,Rawah,Lodgepole Pine
2181.0,104.5,Soil_Type1,Cache la Poudre,Ponderosa Pine
3169.0,206.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2248.0,200.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3084.0,214.0,Soil_Type29,Rawah,Lodgepole Pine
6704.0,154.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3249.0,212.66666666666666,Soil_Type39,Comanche Peak,Krummholz
2934.0,194.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
2805.0,139.5,Soil_Type10,Comanche Peak,Lodgepole Pine
3188.0,154.0,Soil_Type24,Comanche Peak,Spruce/Fir
3154.0,168.0,Soil_Type24,Comanche Peak,Spruce/Fir
2996.0,169.0,Soil_Type29,Rawah,Lodgepole Pine
3211.0,203.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2950.0,217.0,Soil_Type12,Rawah,Lodgepole Pine
3170.0,178.5,Soil_Type23,Rawah,Spruce/Fir
2851.0,206.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2424.0,210.0,Soil_Type1,Cache la Poudre,Ponderosa Pine
2614.0,171.5,Soil_Type10,Comanche Peak,Douglas-fir
3117.0,150.0,Soil_Type29,Rawah,Spruce/Fir
3393.0,177.66666666666666,Soil_Type40,Comanche Peak,Spruce/Fir
2763.0,173.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2581.0,213.0,Soil_Type10,Comanche Peak,Ponderosa Pine
3015.0,196.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3408.0,232.0,Soil_Type27,Comanche Peak,Krummholz
1987.0,210.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3392.0,201.0,Soil_Type40,Neota,Lodgepole Pine
